,userId,movieId,Predict_Rating,rating,timestamp
0,180025.0,33166.0,5.3038917,4.5,1496984261
1,180025.0,8644.0,4.554265,4.0,1496983940
2,180025.0,34048.0,4.538142,3.0,1496984123
3,180025.0,1265.0,4.507193599999999,4.0,1496773034
4,180025.0,134853.0,4.3063970000000005,4.5,1496772489
5,180025.0,1127.0,4.2132716,4.5,1496984303
6,180025.0,541.0,4.011801999999999,4.5,1496983541
7,180025.0,166461.0,3.7753634,4.0,1522398640
8,180025.0,122918.0,3.5798411,4.5,1496772764
9,180025.0,122920.0,2.9097044,4.0,1496772545
10,214661.0,2140.0,3.9606388,4.0,946503149
11,214661.0,1073.0,3.9103062000000004,4.0,946503002
12,214661.0,2580.0,3.8685440000000004,4.0,946402111
13,214661.0,2407.0,3.662497,4.0,946506327
14,214661.0,539.0,3.32565,2.0,946505484
15,214661.0,1375.0,3.1490517000000002,3.0,946506373
16,214661.0,597.0,3.0395212000000003,4.0,946505873
17,214661.0,742.0,2.0098238,1.0,946503798
18,214661.0,1976.0,1.49191,1.0,946503974
19,214661.0,126.0,1.2916048,3.0,946503107
20,102175.0,541.0,4.0417760000000005,2.5,1167449527
21,102175.0,2918.0,3.5670547,4.0,1167371125
22,102175.0,344.0,3.193364,4.0,1167371480
23,102175.0,2390.0,3.0583062,3.0,1167515253
24,102175.0,2797.0,3.0107334,3.0,1167449206
25,102175.0,4270.0,2.9820794999999998,3.0,1167372995
26,102175.0,19.0,2.8389387000000004,3.5,1167641544
27,102175.0,3072.0,2.5737817,1.5,1167637399
28,102175.0,6157.0,2.4292045,1.5,1167372034
29,102175.0,256.0,2.364103,2.5,1167429297
30,256048.0,1291.0,4.081206,4.5,1111679111
31,256048.0,539.0,4.059368,2.5,1111486887
32,256048.0,1270.0,4.053831,3.0,1111679113
33,256048.0,597.0,3.6649904,4.0,1111486382
34,256048.0,434.0,3.5345644999999997,3.5,1111486894
35,256048.0,2471.0,3.4548974,1.0,1112247623
36,256048.0,3752.0,2.6768415,4.0,1111487096
37,256048.0,344.0,2.5707788,3.0,1111486955
38,256048.0,19.0,2.1319517999999995,4.5,1111486970
39,190518.0,145839.0,4.816783,4.0,1511228678
40,190518.0,45517.0,3.940379,4.5,1511314364
41,190518.0,1291.0,3.8814727999999996,4.0,1511314330
42,190518.0,1265.0,3.7927003,2.5,1511447725
43,190518.0,1270.0,3.7656845999999997,3.5,1511314240
44,190518.0,103141.0,3.7278652,5.0,1511314340
45,190518.0,72641.0,3.6625492999999993,5.0,1511228101
46,190518.0,106782.0,3.1629389999999997,3.0,1511228063
47,92709.0,2804.0,4.622371,4.0,974900685
48,92709.0,1265.0,4.4512032999999995,4.0,991869474
49,92709.0,3114.0,4.3854885,4.0,974842159
50,92709.0,2797.0,4.3293724000000005,4.0,993906452
51,92709.0,1270.0,4.300195700000001,4.0,974900632
52,92709.0,1073.0,3.8886144,3.0,979336296
53,92709.0,4019.0,3.7715129999999997,4.0,994116187
54,92709.0,344.0,2.9990122,3.0,993905546
55,92709.0,107.0,2.8210196,2.0,974683660
56,92709.0,3054.0,0.7626451999999999,1.0,994452988
57,198179.0,1321.0,3.5572209999999997,3.0,1328924467
58,198179.0,32.0,3.2865599999999997,3.0,1328923571
59,198179.0,8610.0,3.2378762,3.0,1328924275
60,198179.0,748.0,3.029579,3.5,1328924799
61,198179.0,924.0,2.9640849,3.0,1328923632
62,198179.0,253.0,2.9506087000000005,3.0,1328925351
63,198179.0,2124.0,2.6227732000000006,4.0,1328923970
64,198179.0,2163.0,2.4730265,3.5,1328924917
65,22452.0,72641.0,4.9353347,4.0,1451787823
66,22452.0,115617.0,4.8879495,4.0,1451788021
67,22452.0,143355.0,4.4770684,4.5,1497497324
68,22452.0,47382.0,4.458926,4.0,1500948891
69,22452.0,122882.0,4.3872395,3.5,1451787787
70,22452.0,6863.0,4.32325,3.5,1452130808
71,22452.0,6373.0,4.2499080000000005,4.0,1451843187
72,22452.0,1291.0,4.232726,4.5,1451787819
73,22452.0,52975.0,4.0742449999999995,4.5,1451843418
74,22452.0,2081.0,3.8237777000000004,5.0,1451842360
75,229744.0,1104.0,3.4743597999999998,4.0,938875383
76,229744.0,1300.0,3.4480998999999994,4.0,938909845
77,229744.0,2612.0,3.153854,4.0,938826915
78,229744.0,1394.0,3.1157369999999998,3.0,938875659
79,229744.0,2554.0,3.0332696,4.0,938910035
80,229744.0,1082.0,2.9271226,3.0,938875780
81,229744.0,2580.0,2.7276272999999995,3.0,938827558
